ID;Sex;Age;State;Account length;Phone number;Plans;Number vmail messages;Total day minutes;Total day calls;Total day charge;Total eve minutes;Total eve calls;Total eve charge;Total night minutes;Total night calls;Total night charge;Total intl minutes;Total intl calls;Total intl charge;Total charge;Customer service calls;Churn
42759;Male;36.0;WI;165;510 147 60 75;;0;154.2;91.0;26.21;268.6;108.0;22.83;188.8;99.0;8.5;10.9;4.0;2.94;60.48;6;False
89329;Female;;MT;96;415 699 63 45;None;0;97.6;98.0;16.59;105.5;118.0;8.97;220.2;105.0;9.91;11.6;9.0;3.13;38.6;1;False
73488;Male;38.0;AR;156;415 346 30 44;None;0;178.8;94.0;30.4;178.4;97.0;15.16;169.2;77.0;7.61;7.5;3.0;2.03;55.2;1;False
79998;Female;16.0;WA;63;408 939 29 27;None;0;149.3;104.0;25.38;273.6;75.0;23.26;206.6;72.0;9.3;9.1;4.0;2.46;60.4;0;False
82751;Male;30.0;NH;37;415 521 53 61;None;0;206.0;89.0;35.02;186.0;88.0;15.81;307.1;86.0;13.82;8.4;11.0;2.27;66.92;0;False
59711;Male;;IA;98;415 747 30 70;None;0;216.8;86.0;36.86;190.8;114.0;16.22;187.5;79.0;8.44;11.0;9.0;2.97;64.49;0;False
95548;Female;;WV;121;415 401 61 70;None;0;103.3;110.0;17.56;129.1;82.0;10.97;167.1;113.0;7.52;10.7;3.0;2.89;38.94;0;False
34274;Female;;RI;94;415 537 76 81;None;0;139.4;95.0;23.7;159.1;92.0;13.52;128.2;129.0;5.77;7.7;3.0;2.08;45.07;0;False
48329;Male;31.0;KS;99;415 478 57 73;None;0;191.2;110.0;32.5;163.9;102.0;13.93;243.6;114.0;10.96;14.1;3.0;3.81;61.2;1;False
14086;Female;22.0;MT;163;510 811 66 78;Voice mail;23;160.0;104.0;27.2;189.4;64.0;16.1;229.9;118.0;10.35;10.4;7.0;2.81;56.46;1;False
64558;Female;31.0;MO;161;510 842 83 67;None;0;221.7;95.0;37.69;193.0;82.0;16.41;194.1;113.0;8.73;6.5;4.0;1.76;64.59;3;False
79767;Female;30.0;HI;99;415 907 54 97;None;0;62.9;81.0;10.69;231.0;64.0;19.64;168.9;121.0;7.6;8.5;5.0;2.3;40.23;1;False
21750;Male;31.0;CO;108;415 463 73 22;None;0;215.6;78.0;36.65;195.3;119.0;16.6;194.4;65.0;8.75;3.6;5.0;0.97;62.97;1;False
76562;Female;36.0;CT;84;510 853 99 75;Voice mail;42;165.3;97.0;28.1;223.5;118.0;19.0;260.8;72.0;11.74;7.6;7.0;2.05;60.89;3;False
31447;Female;18.0;ID;83;415 691 93 65;International, Voice mail;32;94.7;111.0;16.1;154.4;98.0;13.12;200.4;109.0;9.02;10.6;6.0;2.86;41.1;2;False
46535;Female;;DC;139;510 645 92 39;None;0;203.2;81.0;34.54;152.5;99.0;12.96;197.8;76.0;8.9;9.7;3.0;2.62;59.02;2;False
10122;Male;35.0;TN;69;510 699 12 20;None;0;195.3;70.0;33.2;216.7;108.0;18.42;259.9;119.0;11.7;12.5;4.0;3.38;66.7;3;False
28048;Female;27.0;WY;129;510 323 41 37;None;0;143.7;114.0;24.43;297.8;98.0;25.31;212.6;86.0;9.57;11.4;8.0;3.08;62.39;4;False
46897;Male;35.0;MO;106;415 875 20 59;None;0;114.4;104.0;19.45;78.3;101.0;6.66;232.7;78.0;10.47;0.0;0.0;0.0;36.58;2;False
40820;Female;42.0;VA;158;415 616 87 54;None;0;222.8;1o1.o;37.88;203.0;128.0;17.26;210.6;106.0;9.48;6.9;2.0;1.86;66.48;2;False
65286;Female;39.0;SD;168;415 674 76 48;Voice mail;22;175.9;70.0;29.9;211.7;105.0;17.99;174.5;81.0;7.85;7.3;5.0;1.97;57.71;2;False
17179;Female;35.0;WV;115;510 269 73 69;International;0;249.9;95.0;42.48;242.5;104.0;20.61;151.7;121.0;6.83;15,3;6.0;4.13;74.05;1;True
23297;Male;;GA;57;408 450 73 32;International, Voice mail;30;234.5;130.0;39.87;195.2;116.0;16.59;268.8;94.0;12.1;11.4;4.0;3.08;71.64;2;False
35473;Male;34.0;AZ;67;415 243 53 76;None;0;210.7;116.0;35.82;219.2;86.0;18.63;179.7;83.0;8.09;7.2;6.0;1.94;64.48;1;False
51139;Male;38.0;AK;127;408 825 49 21;None;0;182.3;124.0;30.99;169.9;110.0;14.44;184.0;116.0;8.28;9.3;3.0;2.51;56.22;1;False
99580;Female;35.0;AK;78;510 135 91 62;None;0;190.3;88.0;32.35;194.5;89.0;16.53;256.5;109.0;11.54;11.7;5.0;3.16;63.58;2;False
58847;Male;;CT;100;415 238 70 77;Voice mail;38;177.1;88.0;30.11;163.7;108.0;13.91;242.7;72.0;10.92;7.4;2.0;2.0;56.94;0;False
93996;Female;31.0;UT;103;510 303 38 83;Voice mail;36;87.2;92.0;14.82;169.3;110.0;14.39;166.7;80.0;7.5;10.9;5.0;2.94;39.65;6;True
35413;Male;44.0;KY;113;415 902 56 70;None;0;215.6;96.0;36.65;193.4;127.0;16.44;105.4;115.0;4.74;13.5;3.0;3.65;61.48;1;False
33515;Male;28.0;MI;78;510 870 27 40;None;0;137.4;109.0;23.36;237.6;49.0;20.2;206.7;136.0;9.3;14.0;11.0;3.78;56.64;3;False
50967;Male;29.0;OR;129;510 700 88 57;Voice mail;36;192.8;103.0;32.78;177.0;83.0;15.05;216.5;118.0;9.74;16.4;5.0;4.43;62.0;1;False
43270;Male;44.0;TN;57;510 281 47 81;None;0;149.3;100.0;25.38;200.2;110.0;17.02;231.7;101.0;10.43;11.9;3.0;3.21;56.04;2;False
43200;Female;32.0;WV;82;408 738 65 80;None;0;143.7;116.0;24.43;170.7;99.0;14.51;287.7;95.0;12.95;7.8;5.0;2.11;54.0;1;False
98991;Female;;NJ;64;415 106 47 76;None;0;224.8;111.0;38.22;190.0;101.0;16.15;221.4;110.0;9.96;9.2;2.0;2.48;66.81;1;False
45732;Female;39.0;MS;86;510 790 52 99;Voice mail;39;261.2;122.0;44.4;214.2;101.0;18.21;154.9;101.0;6.97;12.7;5.0;3.43;73.01;2;False
39344;Female;21.0;ME;151;415 672 25 69;Voice mail;26;196.5;98.0;33.41;175.8;111.0;14.94;221.8;124.0;9.98;13.4;5.0;3.62;61.95;0;False
58241;Male;33.0;WY;94;510 946 13 64;None;0;271.2;105.0;46.1;202.6;105.0;17.22;221.6;51.0;9.97;11.5;3.0;3.11;76.4;3;True
39837;Female;;WY;90;415 270 22 44;None;0;207.2;121.0;35.22;292.5;104.0;24.86;226.3;103.0;10.18;8.0;1.0;2.16;72.42;2;False
36759;Male;22.0;IN;48;510 143 43 37;None;0;300.4;94.0;51.07;133.2;103.0;11.32;197.4;94.0;8.88;7.2;5.0;1.94;73.21;2;False
52375;Male;43.0;NM;85;408 366 55 49;Voice mail;37;229,6;123.0;39.03;132.3;90.0;11.25;211.9;76.0;9.54;9,5;8.0;2.57;62.39;2;False
54782;Female;44.0;NJ;93;415 408 93 26;International, Voice mail;20;187.5;110.0;31.88;169.8;94.0;14.43;175.3;127.0;7.89;12.1;4.0;3.27;57.47;1;False
63868;Male;30.0;DC;169;415 652 83 87;International;0;57.1;98.0;9.71;199.7;78.0;16.97;274.7;103.0;12.36;6.5;6.0;1.76;40.8;3;False
82487;Female;;UT;68;415 633 40 21;None;0;162.1;86.0;27.56;155.0;86.0;13.18;189.7;87.0;8.54;11.0;9.0;2.97;52.25;5;True
89861;Male;31.0;KY;91;415 241 43 48;International;0;145.0;89.0;24.65;175.8;102.0;14.94;223.7;151.0;10.07;16.7;3.0;4.51;54.17;2;True
50026;Female;36.0;KS;68;510 301 82 21;None;0;159.5;123.0;27.12;240.8;93.0;20.47;210.3;76.0;9.46;11.4;3.0;3.08;60.13;1;False
79777;Female;;MI;101;510 294 69 95;;0;190.7;72.0;32.42;208.6;103.0;17.73;203.8;111.0;9.17;8.8;8.0;2.38;61.7;1;False
51833;Male;38.0;UT;67;510 786 59 76;Voice mail;20;230.6;40.0;39.2;189.1;58.0;16.07;162.2;115.0;7.3;9.4;2.0;2.54;65.11;1;False
39783;Female;41.0;NE;66;415 957 50 27;;0;34.0;133.0;5.78;278.6;61.0;23.68;129.6;120.0;5.83;11,5;3.0;3.11;38.4;0;False
37530;Male;30.0;FL;116;415 687 77 99;Voice mail;17;193.4;112.0;32.88;240.6;131.0;20.45;248.l;98.0;11.16;11.4;3.0;3.08;67.57;5;False
62245;Male;;LA;158;408 810 11 90;None;0;202.0;126.0;34.34;163.5;86.0;13.9;195.4;84.0;8.79;10.4;6.0;2.81;59.84;1;False
84817;Female;;MT;78;415 123 77 26;None;0;191.7;122.0;32.59;241.4;88.0;20.52;203.5;86.0;9.16;9.1;5.0;2.46;64.73;1;False
93270;Male;;WA;119;415 380 49 49;Voice mail;26;161.3;97.0;27.42;250.3;110.0;21.28;142.4;92.0;6.41;6.6;8.0;1.78;56.89;1;False
89229;Male;29.0;MI;120;415 325 39 90;;0;150.6;85.0;25.6;119.0;128.0;10.12;232.9;123.0;10.48;6.4;2.0;1.73;47.93;1;False
99920;Female;23.0;KY;155;510 454 54 81;None;0;184.6;102.0;31.38;196.0;117.0;16.66;226.5;122.0;10.19;7.8;1.0;2.11;60.34;1;False
39196;Female;37.0;LA;106;408 523 86 47;None;0;220.7;120.0;37.52;270.2;95.0;22.97;121.6;113.0;5.47;8.7;5.0;2.35;68.31;1;False
15227;Male;39.0;NM;87;510 243 97 33;International;0;167.3;119.0;28.44;198.5;119.0;16.87;133.1;88.0;5.99;11.0;6.0;2.97;54.27;1;False
63671;Female;28.0;AL;146;415 493 19 44;Voice mail;32;154.0;80.0;26.18;185.5;91.0;15.77;148.2;107.0;6.67;8.2;4.0;2.21;50.83;3;False
75775;Male;39.0;MO;101;415 927 30 22;Voice mail;29;121.1;116.0;20.59;186.4;100.0;15.84;241.7;75.0;10.88;10.1;6.0;2.73;50.04;0;False
11571;Male;35.0;CO;22;510 927 92 80;Voice mail;23;182.1;94.0;30.96;164.6;59.0;13.99;128.8;102.0;5.8;12.7;4.0;3.43;54.18;3;False
30564;Male;28.0;TX;90;415 822 33 75;None;0;109.6;88.0;18.63;137.6;108.0;11.7;159.7;121.0;7.19;11.0;5.0;2.97;40.49;2;False
83889;Female;;NY;41;415 140 41 98;None;0;209.9;105.0;35.68;121.9;105.0;10.36;253.7;104.0;11.42;9.6;4.0;2.59;60.05;1;False
71839;Female;42.0;OR;69;415 939 48 48;None;0;167.5;76.0;28.48;242.1;92.0;20.58;101.2;103.0;4.55;11.4;4.0;3.08;56.69;2;False
10327;Female;;WY;33;415 830 19 99;None;0;213.9;88.0;36.36;239.8;119.0;20.38;148.7;71.0;6.69;9.8;14.0;2.65;66.08;2;False
44789;Female;41.0;UT;112;415 225 93 33;;0;115.8;108.0;19.69;243.3;111.0;20.68;184.6;78.0;8.31;13.1;5.0;3.54;52.22;1;False
18635;Male;25.0;LA;108;510 610 29 91;Voice mail;30;276.6;99.0;47.02;220.1;113.0;18.71;177.9;95.0;8.01;9.8;6.0;2.65;76.39;2;False
25160;Female;32.0;NV;136;415 469 60 97;Voice mail;21;179.4;88.0;30.5;181.1;97.0;15.39;320.7;120.0;14.43;9.5;4.0;2.57;62.89;2;False
58798;Male;;NC;128;510 580 84 73;None;0;187.3;84.0;31.84;270.8;95.0;23.02;206.4;68.0;9.29;10.1;5.0;2.73;66.88;1;False
20848;Female;41.0;NC;27;408 246 77 26;None;0;201.2;128.0;34.2;227.2;100.0;19.31;145.8;91.0;6.56;8.4;3.0;2.27;62.34;2;False
38238;Female;23.0;WY;161;415 347 44 27;International;0;189.6;78.0;32.23;267.4;117.0;22.73;184.5;137.0;8.3;1.3;6.0;0.35;63.61;1;False
78089;Female;23.0;TN;33;415 432 91 26;Voice mail;35;186.8;124.0;31.76;261.0;69.0;22.19;317.8;103.0;14.3;15.0;5.0;4.05;72.3;0;False
17532;Female;30.0;FL;120;415 698 87 50;Voice mail;31;153.5;83.0;26.1;219.1;96.0;18.62;237.4;76.0;10.68;11.4;4.0;3.08;58.48;0;False
43215;Female;25.0;CA;113;415 943 36 76;None;0;187.6;97.0;31.89;208.2;118.0;17.7;158.9;101.0;7.15;8.7;6.0;2.35;59.09;2;False
96386;Female;39.0;PA;122;415 876 75 58;International;0;230.9;132.0;39.25;243.2;99.0;20.67;182.4;57.0;8.21;11.0;2.0;2.97;71.1;0;True
44361;Male;38.0;WV;148;415 338 22 93;Voice mail;26;244.9;150.0;41.63;118.0;138.0;10.03;236.0;91.0;10.62;15.2;4.0;4.1;66.38;2;False
34262;Male;33.0;NJ;74;415 622 71 20;None;0;230.9;93.0;39.25;223.0;78.0;18.96;157.8;101.0;7.1;9.7;2.0;2.62;67.93;3;False
64892;Female;30.0;MT;106;415 565 71 95;;0;187.1;104.0;31.81;250.2;117.0;21.27;144.9;81.0;6.52;11.0;3.0;2.97;62.57;1;False
68688;Female;33.0;MN;179;415 186 13 79;None;0;170.7;54.0;29.02;191.1;108.0;16.24;214.6;107.0;9.66;13.3;4.0;3.59;58.51;1;False
59571;Female;29.0;WI;149;415 452 41 74;International, Voice mail;28;126.9;97.0;21.57;166.9;102.0;14.19;145.2;77.0;6.53;8.8;3.0;2.38;44.67;5;True
38484;Female;29.0;ID;77;510 848 16 20;None;0;189.5;112.0;32.22;207.0;95.0;17.6;214.1;91.0;9.63;9.2;7.0;2.48;61.93;0;False
40625;Female;44.0;MA;127;408 398 26 57;International;0;176.9;110.0;30.07;167.9;100.0;14.27;182.2;138.0;8.2;7.7;2.0;2.08;54.62;1;True
94676;Female;34.0;OR;80;415 511 92 80;;0;161.1;99.0;27.39;198.8;81.0;16.9;228.4;116.0;10.28;10.6;4.0;2.86;57.43;1;False
21572;Male;34.0;MT;106;510 291 90 81;None;0;169.4;107.0;28.8;197.2;71.0;16.76;202.2;79.0;9.1;10.7;4.0;2.89;57.55;1;False
94984;Male;;AL;61;415 832 51 98;Voice mail;20;254.4;133.0;43.25;161.7;96.0;13.74;251.4;91.0;11.31;10.5;4.0;2.84;71.14;0;False
77956;Male;27.0;ND;135;510 317 61 99;International, Voice mail;24;127.7;54.0;21.71;215.0;105.0;18.28;234.3;84.0;10.54;5.8;4.0;1.57;52.1;2;False
22609;Male;40.0;LA;115;415 821 15 76;Voice mail;26;170.5;107.0;28.99;217.2;77.0;18.46;225.7;71.0;10.16;13.6;5.0;3.67;61.28;6;False
80614;Female;33.0;ND;167;408 700 43 18;International;0;219.1;100.0;37.25;242.9;90.0;20.65;168.9;101.0;7.6;10.1;4.0;2.73;68.23;2;False
12093;Female;30.0;MS;107;510 554 78 89;International;0;273.5;104.0;46.5;183.8;68.0;15.62;153.8;67.0;6.92;11,0;9.0;2.97;72.01;2;False
50615;Male;38.0;WV;112;415 499 23 51;International;0;161.9;138.0;27.52;200.9;114.0;17.08;134.0;134.0;6.03;10.7;4.0;2.89;53.52;1;False
24390;Male;;WI;35;510 398 53 39;Voice mail;27;241.7;87.0;41.09;142.0;101.0;12.07;288.9;68.0;13.0;9.4;4.0;2.54;68.7;1;False
93537;Male;41.0;KS;103;408 306 33 40;International;0;62.8;124.0;10.68;170.4;66.0;14.48;280.2;78.0;12.61;9,4;4.0;2.54;40.31;3;False
37956;Male;;MO;107;415 249 82 35;Voice mail;22;281.1;83.0;47.79;143.7;130.0;12.21;239.4;128.0;10.77;11.2;9.0;3.02;73.79;1;False
59865;Female;31.0;PA;69;415 775 69 65;None;0;228.2;70.0;38.79;263.7;80.0;22.41;142.6;60.0;6.42;10.7;5.0;2.89;70.51;3;False
54090;Male;28.0;SD;85;408 831 86 91;None;0;209.8;82.0;35.67;194.5;94.0;16.53;200.4;85.0;9.02;11.3;3.0;3.05;64.27;0;False
45980;Male;;NJ;24;408 172 44 25;None;0;265.6;86.0;45.15;208.8;102.0;17.75;182.5;105.0;8.21;11.1;6.0;3.0;74.11;2;True
64240;Female;30.0;AL;90;415 765 67 45;None;0;214.9;97.0;36.53;117.8;117.0;10.01;133.7;78.0;6.02;11.8;2.0;3.19;55.75;2;False
98031;Female;29.0;ME;137;510 114 97 67;None;0;11o.5;79.0;18.79;223.2;111.0;18.97;169.5;64.0;7.63;10.5;3.0;2.84;48.23;3;False
93374;Male;37.0;AZ;92;415 144 64 66;International, Voice mail;45;281.1;88.0;47.79;198.0;103.0;16.83;94.3;76.0;4.24;7.5;3.0;2.03;70.89;0;False
74392;Male;27.0;VT;38;415 270 58 94;None;0;137.8;86.0;23.43;286.3;76.0;24.34;167.0;77.0;7.52;14.1;3.0;3.81;59.1;2;False
23734;Male;30.0;NV;69;510 600 41 91;International, Voice mail;33;271.5;98.0;46.16;253.4;102.0;21.54;165.4;85.0;7.44;8.2;2.0;2.21;77.35;1;True
76209;Male;39.0;WI;45;408 737 58 88;None;0;112.8;108.0;19.18;218.8;120.0;18.6;240.2;106.0;10.81;9.0;3.0;2.43;51.02;2;False
69813;Female;;HI;73;408 728 70 79;None;0;187.3;118.0;31.84;239.7;90.0;20.37;167.5;108.0;7.54;15.1;2.0;4.08;63.83;1;False
18672;Female;33.0;DE;92;415 353 88 91;None;0;197.0;84.0;33.49;269.3;105.0;22.89;l58.9;105.0;7.15;10.8;4.0;2.92;66.45;1;False
41587;Female;38.0;AZ;113;415 737 33 81;Voice mail;32;180.4;89.0;30.67;129.4;124.0;11.0;166.9;124.0;7.51;8.4;2.0;2.27;51.45;1;False
27486;Male;;VA;68;408 770 34 63;International;0;148.5;126.0;25.25;219.4;125.0;18.65;198.5;121.0;8.93;14.5;7.0;3.92;56.75;1;True
97699;Female;48.0;GA;135;415 340 93 77;Voice mail;22;197.1;113.0;33.51;259.4;95.0;22.05;134.7;135.0;6.06;14.6;5.0;3.94;65.56;2;False
62781;Female;;AZ;100;415 314 85 30;Voice mail;26;153.7;115.0;26.13;137.8;146.0;11.71;213.5;104.0;9.61;15.9;5.0;4.29;51.74;1;False
60129;Male;36.0;MN;96;415 942 77 39;Voice mail;27;261.3;96.0;44.42;220.9;101.0;18.78;179.4;97.0;8.07;11.3;2.0;3.05;74.32;1;False
86479;Female;32.0;ME;108;510 623 39 47;None;0;246.2;102.0;41.85;202.4;134.0;17.2;180.1;95.0;8.1;9.4;5.0;2.54;69.69;1;False
56111;Female;;FL;84;510 994 98 46;None;0;191.0;88.0;32.47;318.8;119.0;27.1;247.3;79.0;11.13;6.5;4.0;1.76;72.46;0;False
24602;Female;37.0;WA;134;408 261 56 42;None;0;208.3;86.0;35.41;253.6;89.0;21.56;291.0;86.0;13.1;12.6;3.0;3.4;73.47;1;False
27905;Male;;MT;72;415 823 21 30;None;0;253.0;73.0;43.01;219.3;78.0;18.64;210.8;89.0;9.49;9.8;4.0;2.65;73.79;0;False
29890;Male;33.0;AL;83;408 954 18 34;None;0;202.3;87.0;34.39;201.5;111.0;17.13;101.7;82.0;4.58;6.8;4.0;1.84;57.94;0;False
71911;Female;38.0;WV;137;408 168 24 76;None;0;174.4;120.0;29.65;156.3;98.0;13.29;136.5;121.0;6.14;10.2;5.0;2.75;51.83;0;False
32942;Female;26.0;GA;56;415 388 85 72;Voice mail;30;127.1;89.0;21.61;172.1;116.0;14.63;194.6;111.0;8.76;12.1;3.0;3.27;48.27;1;False
21696;Male;30.0;OH;61;510 310 31 42;International, Voice mail;16;143.5;76.0;24.4;242.6;58.0;20.62;147.7;95.0;6.65;11.3;3.0;3.05;54.72;0;False
65043;Female;;DE;171;510 920 82 54;Voice mail;17;186.9;94.0;31.77;240.0;138.0;20.4;200.9;64.0;9.04;5.8;3.0;1.57;62.78;1;False
57419;Female;34.0;NE;123;510 927 84 73;None;0;194.0;118.0;32.98;242.0;114.0;20.57;146.3;108.0;6.58;12.1;4.0;3.27;63.4;1;False
71737;Female;43.0;FL;58;510 835 58 32;None;0;234.8;89.0;39.92;106.8;131.0;9.08;178.5;122.0;8.03;9.9;6.0;2.67;59.7;0;False
75618;Female;43.0;AK;156;510 466 55 11;;0;123.7;96.0;21.03;103.0;80.0;8.76;189.4;82.0;8.52;13.1;4.0;3.54;41.85;1;False
19284;Female;;WI;166;510 690 35 52;None;0;173.9;103.0;29.56;276.4;83.0;23.49;190.8;113.0;8.59;15.3;5.0;4.13;65.77;0;False
34846;Male;28.0;WA;75;510 614 15 80;Voice mail;41;130.9;115.0;22.25;203.4;110.0;17.29;171.7;68.0;7.73;12.4;4.0;3.35;50.62;1;False
99025;Male;40.0;KY;75;415 862 98 32;None;0;314.6;102.0;53.48;169.8;86.0;14.43;285.1;100.0;12.83;5.7;3.0;1.54;82.28;2;True
87755;Male;35.0;OH;83;510 801 36 73;None;0;227.9;78.0;38.74;207.5;115.0;17.64;211.7;100.0;9.53;12.1;5.0;3.27;69.18;1;False
49848;Female;33.0;UT;243;510 879 68 76;None;0;95.5;92.0;16.24;163.7;63.0;13.91;264.2;118.0;11.89;6.6;6.0;1.78;43.82;2;False
67441;Female;26.0;NM;153;408 287 46 90;None;0;185.3;127.0;31.5;208.0;73.0;17.68;206.l;124.0;9.27;15.1;3.0;4.08;62.53;1;False
87169;Female;33.0;MN;150;415 443 13 26;None;0;146.3;133.0;24.87;202.7;95.0;17.23;234.7;103.0;10.56;13.1;3.0;3.54;56.2;1;False
66365;Female;;WV;92;510 459 78 34;Voice mail;16;184.0;99.0;31.28;76.4;134.0;6.49;185.1;96.0;8.33;12.7;3.0;3.43;49.53;2;False
16533;Female;21.0;MN;80;415 796 55 99;None;0;105.8;110.0;17.99;43.9;88.0;3.73;189.6;87.0;8.53;13.1;5.0;3.54;33.79;0;False
51668;Male;26.0;AL;134;415 302 45 72;None;0;178.0;110.0;30.26;153.8;64.0;13.07;236.6;105.0;10.65;11.7;4.0;3.16;57.14;1;False
16780;Male;;PA;77;510 441 94 34;Voice mail;24;149.4;74.0;25.4;123.9;72.0;10.53;174.3;84.0;7.84;10.1;6.0;2.73;46.5;1;False
27179;Male;;DE;147;510 455 88 39;None;0;209.4;104.0;35.6;132.5;78.0;11.26;149.4;123.0;6.72;11.3;3.0;3.05;56.63;2;False
98431;Male;41.0;MO;74;415 293 51 92;None;0;172.1;105.0;29.26;211.7;99.0;17.99;182.2;105.0;8.2;11.6;6.0;3.13;58.58;1;False
76343;Male;22.0;IL;138;510 867 46 28;International;0;169.3;82.0;28.78;217.9;147.0;18.52;184.2;77.0;8.29;9.4;9.0;2.54;58.13;1;False
76593;Female;;FL;143;415 691 20 43;None;0;119.1;117.0;20.25;287.7;136.0;24.45;223.0;100.0;10.04;12.2;4.0;3.29;58.03;0;False
11345;Female;33.0;HI;64;415 239 82 95;None;0;194.2;147.0;33.01;173.4;87.0;14.74;268.7;114.0;12.09;5.5;2.0;1.49;61.33;2;False
36406;Female;;ME;120;510 370 35 17;None;0;198.8;56.0;33.8;230.1;73.0;19.56;119.8;81.0;5.39;9.9;3.0;2.67;61.42;2;False
18612;Female;31.0;CO;121;408 137 18 54;International;0;167.7;94.0;28.51;93.7;121.0;7.96;241.3;115.0;10.86;13.4;1.0;3.62;50.95;3;True
41613;Male;;NH;88;415 437 83 52;None;0;202.2;86.0;34.37;216.8;93.0;18.43;239.4;99.0;10.77;11.8;2.0;3.19;66.76;2;False
79577;Male;;SC;87;408 487 58 51;None;0;483.75;159.0;82.24;306.9;139.5;26.08;279.3;192.0;12.57;14.1;6.0;3.81;1.247 hundred;2;True
71059;Male;;IN;100;510 502 57 94;None;0;216.2;107.0;36.75;215.6;84.0;18.33;138.4;127.0;6.23;10.2;3.0;2.75;64.06;0;False
65702;Male;37.0;FL;104;415 806 18 82;None;0;76.4;116.0;12.99;115.6;74.0;9.83;226.3;94.0;10.18;9.4;3.0;2.54;35.54;3;False
11162;Female;40.0;GA;27;510 243 51 16;None;0;72.7;75.0;12.36;208.6;117.0;17.73;65.8;71.0;2.96;9.9;3.0;2.67;35.72;1;False
81108;Male;39.0;IL;81;415 144 57 14;Voice mail;31;210.4;100.0;35.77;225.5;97.0;19.17;168.7;120.0;7.59;9.7;4.0;2.62;65.15;0;False
32210;Female;27.0;NC;64;510 895 88 75;International, Voice mail;33;127.2;93.0;21.62;162.9;104.0;13.85;247.4;109.0;11.13;8.1;13.0;2.19;48.79;0;False
30484;Female;25.0;VT;107;510 357 85 64;Voice mail;28;201.8;79.0;34.31;304.9;128.0;25.92;225.6;133.0;10.15;11.9;8.0;3.21;73.59;1;False
49874;Male;;DC;88;415 171 92 28;Voice mail;17;219,5;78.0;37.32;222.1;94.0;18.88;188.3;92.0;8.47;16.1;5.0;4.35;69.02;1;False
85636;Female;31.0;VT;111;408 630 69 58;None;0;99.3;112.0;16.88;270.5;136.0;22.99;225.3;94.0;10.14;9.0;6.0;2.43;52.44;3;False
47442;Male;36.0;NV;77;415 537 80 86;None;0;239.2;114.0;40.66;150.0;115.0;12.75;160.8;81.0;7.24;10.3;2.0;2.78;63.43;5;False
57845;Female;32.0;OR;67;415 193 44 75;International;0;120.9;58.0;20.55;235.0;88.0;19.98;95.1;130.0;4.28;11.4;11.0;3.08;47.89;2;False
86776;Female;40.0;AL;102;408 168 93 79;None;0;224.7;81.0;38.2;129.4;112.0;11.0;167.6;109.0;7.54;15.8;6.0;4.27;61.01;1;False
75779;Male;31.0;ND;146;408 300 21 71;Voice mail;19;176.6;88.0;30.02;162.7;66.0;13.83;215.5;98.0;9.7;14.6;6.0;3.94;57.49;1;False
16777;Male;42.0;FL;144;415 729 94 53;Voice mail;51;283.9;98.0;48.26;192.0;109.0;16.32;196.3;85.0;8.83;10.0;4.0;2.7;76.11;1;False
41703;Female;27.0;NE;96;415 724 28 63;None;0;180.6;92.0;30.7;190.9;114.0;16.23;295.6;125.0;13.3;10.3;4.0;2.78;63.01;1;True
23120;Male;37.0;ND;70;415 586 57 40;Voice mail;31;125.9;101.0;21.4;196.4;102.0;16.69;252.7;75.0;11.37;10.3;4.0;2.78;52.24;1;False
37851;Female;36.0;ME;149;408 748 32 96;None;0;237.6;79.0;40.39;192.4;107.0;16.35;207.4;111.0;9.33;9.1;9.0;2.46;68.53;0;False
53362;Male;;IL;129;415 445 41 59;None;0;198.4;91.0;33.73;264.7;106.0;22.5;111.4;101.0;5.01;9.2;2.0;2.48;63.72;2;False
11942;Female;26.0;WA;166;408 181 54 51;None;0;274.3;110.0;46.63;52.9;109.0;4.5;246.1;119.0;11.07;10.9;5.0;2.94;65.14;0;False
67777;Male;;MA;136;408 906 81 18;International;0;199.6;89.0;33.93;211.4;96.0;17.97;72.4;84.0;3.26;11.0;4.0;2.97;58.13;3;True
92516;Male;31.0;KS;149;510 113 74 43;None;0;217.7;91.0;37.01;273.5;74.0;23.25;226.9;99.0;10.21;9.6;3.0;2.59;73.06;3;False
19902;Male;24.0;RI;70;415 670 99 79;None;0;134.7;96.0;22.9;235.9;90.0;20.05;260.2;113.0;11.71;7.6;6.0;2.05;56.71;3;False
38562;Female;31.0;MO;120;415 396 37 66;Voice mail;24;212.7;73.0;36.16;257.5;103.0;21.89;227.8;119.0;10.25;9.7;13.0;2.62;70.92;2;False
68349;Male;43.0;IA;66;510 119 36 58;None;0;256.3;135.0;43.57;180.2;106.0;15.32;187.3;135.0;8.43;6.2;7.0;1.67;68.99;2;False
35556;Female;30.0;WY;104;408 641 32 16;None;0;183.6;133.0;31.21;120.7;98.0;10.26;215.1;112.0;9.68;12.7;2.0;3.43;54.58;1;False
10264;Female;26.0;NV;160;415 977 59 66;None;0;176.2;90.0;29.95;196.0;115.0;16.66;263.9;95.0;11.88;9.2;4.0;2.48;60.97;1;False
66899;Male;;WI;129;415 186 65 60;Voice mail;37;205.0;94.0;34.85;165.4;103.0;14.06;185.0;81.0;8.32;11.7;8.0;3.16;60.39;1;False
